brand_name,drug_name,alternative_name,drug_id
tobramycin,tobramycin,,d00069
tobramycinsulfate,tobramycin,,d00069
tobramycinsulfateadd-vantage,tobramycin,,d00069
tobramycinsulfate-sodiumchloride,tobramycin,,d00069
diaqua-2,furosemide,,d00070
furoscix,furosemide,,d00070
furosemide,furosemide,,d00070
lasix,furosemide,,d00070
lo-aqua,furosemide,,d00070
,,furoseminde,d00070
,,furosumide,d00070
diflucan,fluconazole,,d00071
fluconazole,fluconazole,,d00071
cefixime,cefixime,,d00072
suprax,cefixime,,d00072
cefprozil,cefprozil,,d00073
cefzil,cefprozil,,d00073
cefobid,cefoperazone,,d00074
procainamidehydrochloride,procainamide,,d00075
procainamidehydrochloridesr,procainamide,,d00075
procansr,procainamide,,d00075
procanbid,procainamide,,d00075
pronestyl,procainamide,,d00075
pronestyl-sr,procainamide,,d00075
amphocin,amphotericinb,,d00077
amphotericinb,amphotericinb,,d00077
fungizone,amphotericinb,,d00077
fungizonefortissueculture,amphotericinb,,d00077
didanosine,didanosine,,d00078
videx,didanosine,,d00078
videxec,didanosine,,d00078
cyclosporine,cyclosporine,,d00079
cyclosporinea,cyclosporine,,d00079
cyclosporinemodified,cyclosporine,,d00079
gengraf,cyclosporine,,d00079
neoral,cyclosporine,,d00079
sandimmune,cyclosporine,,d00079
sangcya,cyclosporine,,d00079
cefadroxilmonohydrate,cefadroxil,,d00080
duricef,cefadroxil,,d00080
ultracef,cefadroxil,,d00080
ceclor,cefaclor,,d00081
ceclorcd,cefaclor,,d00081
ceclorpulvules,cefaclor,,d00081
cefaclor,cefaclor,,d00081
cefaclorcd,cefaclor,,d00081
cefaclorer,cefaclor,,d00081
raniclor,cefaclor,,d00081
imipenem-cilastatinsodium,imipenem-cilastatin,,d00082
primaxinim,imipenem-cilastatin,,d00082
primaxiniv,imipenem-cilastatin,,d00082
primaxinivadd-vantage,imipenem-cilastatin,,d00082
depacon,valproicacid,,d00083
depakene,valproicacid,,d00083
stavzor,valproicacid,,d00083
valproatesodium,valproicacid,,d00083
valproicacid,valproicacid,,d00083
asmalpredplus,prednisolone,,d00084
cotolone,prednisolone,,d00084
flo-pred,prednisolone,,d00084
hydeltrasol,prednisolone,,d00084
hydeltra-t.b.a.,prednisolone,,d00084
key-pred,prednisolone,,d00084
key-predsp,prednisolone,,d00084
medicort,prednisolone,,d00084
millipred,prednisolone,,d00084
millipreddp,prednisolone,,d00084
orapred,prednisolone,,d00084
orapredodt,prednisolone,,d00084
pediapred,prednisolone,,d00084
predacort50,prednisolone,,d00084
predaject-50,prednisolone,,d00084
predalone50,prednisolone,,d00084
predate-50,prednisolone,,d00084
predcor,prednisolone,,d00084
predicortrp,prednisolone,,d00084
predicort-50,prednisolone,,d00084
pred-ject-50,prednisolone,,d00084
prednisolone,prednisolone,,d00084
prednisoloneacetate,prednisolone,,d00084
prednisoloneacetatemicronized,prednisolone,,d00084
prednisoloneanhydrous,prednisolone,,d00084
prednisolonemicronized,prednisolone,,d00084
prednisolonesodiumphosphate,prednisolone,,d00084
prednisolonesodiumphosphateodt,prednisolone,,d00084
prelone,prednisolone,,d00084
pri-cortin50,prednisolone,,d00084
veripred20,prednisolone,,d00084
copegus,ribavirin,,d00085
moderiba,ribavirin,,d00085
moderiba1000dosepack,ribavirin,,d00085
moderiba1200dosepack,ribavirin,,d00085
moderiba600dosepack,ribavirin,,d00085
moderiba800dosepack,ribavirin,,d00085
rebetol,ribavirin,,d00085
ribapak,ribavirin,,d00085
ribapak600,ribavirin,,d00085
ribasphere,ribavirin,,d00085
ribatab,ribavirin,,d00085
ribavirin,ribavirin,,d00085
virazole,ribavirin,,d00085
,,ribavarin,d00085
amantadinehydrochloride,amantadine,,d00086
gocovri,amantadine,,d00086
osmolexer,amantadine,,d00086
symadine,amantadine,,d00086
symmetrel,amantadine,,d00086
amikacinsulfate,amikacin,,d00087
amikacinsulfatepediatric,amikacin,,d00087
amikacinsulfate-sodiumchloride,amikacin,,d00087
amikin,amikacin,,d00087
amikinpediatric,amikacin,,d00087
amoxicillin,amoxicillin,,d00088
amoxicot,amoxicillin,,d00088
amoxil,amoxicillin,,d00088
amoxilpediatricdrops,amoxicillin,,d00088
biomox,amoxicillin,,d00088
dispermox,amoxicillin,,d00088
moxatag,amoxicillin,,d00088
moxilin,amoxicillin,,d00088
senox,amoxicillin,,d00088
trimox,amoxicillin,,d00088
wymox,amoxicillin,,d00088
amoxicillin-clavulanate,amoxicillin-clavulanate,,d00089
amoxicillin-clavulanateer,amoxicillin-clavulanate,,d00089
augmentin,amoxicillin-clavulanate,,d00089
augmentines-600,amoxicillin-clavulanate,,d00089
augmentinxr,amoxicillin-clavulanate,,d00089
ampicillin-sulbactam,ampicillin-sulbactam,,d00090
ampicillin-sulbactamadd-vantage,ampicillin-sulbactam,,d00090
unasyn,ampicillin-sulbactam,,d00090
unasynadd-vantage,ampicillin-sulbactam,,d00090
azithromycin,azithromycin,,d00091
azithromycin3daydosepack,azithromycin,,d00091
azithromycin5daydosepack,azithromycin,,d00091
azithromycinadd-vantage,azithromycin,,d00091
zithromax,azithromycin,,d00091
zithromaxiv,azithromycin,,d00091
zithromaxtri-pak,azithromycin,,d00091
zithromaxz-pak,azithromycin,,d00091
zmax,azithromycin,,d00091
geocillin,carbenicillin,,d00092
zefazone,cefmetazole,,d00093
zefazonei.v.,cefmetazole,,d00093
cefoxitin,cefoxitin,,d00094
cefoxitinsodium,cefoxitin,,d00094
mefoxin,cefoxitin,,d00094
cefpodoximeproxetil,cefpodoxime,,d00095
vantin,cefpodoxime,,d00095
biocef,cephalexin,,d00096
cephalexinmonohydrate,cephalexin,,d00096
daxbia,cephalexin,,d00096
eda-ceph,cephalexin,,d00096
keflex,cephalexin,,d00096
keftab,cephalexin,,d00096
panixine,cephalexin,,d00096
zartan,cephalexin,,d00096
biaxin,clarithromycin,,d00097
biaxinxl,clarithromycin,,d00097
biaxinxl-pak,clarithromycin,,d00097
clarithromycin,clarithromycin,,d00097
clarithromyciner,clarithromycin,,d00097
dapsone,dapsone,,d00098
penetrex,enoxacin,,d00099
fulvicinp/g,griseofulvin,,d00100
fulvicinu/f,griseofulvin,,d00100
grifulvinv,griseofulvin,,d00100
grisactin250,griseofulvin,,d00100
grisactin500,griseofulvin,,d00100
grisactinultra,griseofulvin,,d00100
griseofulicin,griseofulvin,,d00100
griseofulvin,griseofulvin,,d00100
"griseofulvin,ultramicrocrystalline",griseofulvin,,d00100
gris-peg,griseofulvin,,d00100
isoniazid,isoniazid,,d00101
nydrazid,isoniazid,,d00101
itraconazole,itraconazole,,d00102
onmel,itraconazole,,d00102
sporanox,itraconazole,,d00102
sporanoxpulsepak,itraconazole,,d00102
tolsura,itraconazole,,d00102
ketoconazole,ketoconazole,,d00103
nizoral,ketoconazole,,d00103
maxaquin,lomefloxacin,,d00104
lorabid,loracarbef,,d00105
lorabidpulvules,loracarbef,,d00105
hiprex,methenamine,,d00106
mandelamine,methenamine,,d00106
methenamine,methenamine,,d00106
methenaminehippurate,methenamine,,d00106
methenaminemandelate,methenamine,,d00106
methenaminemandelate,methenamine,,d00106
urex,methenamine,,d00106
staphcillin,methicillin,,d00107
first-metronidazole,metronidazole,,d00108
flagyl,metronidazole,,d00108
flagyl375,metronidazole,,d00108
flagyler,metronidazole,,d00108
flagyli.v.,metronidazole,,d00108
flagyli.v.rtu,metronidazole,,d00108
likmez,metronidazole,,d00108
metronidazole,metronidazole,,d00108
metronidazolebenzoate,metronidazole,,d00108
metryl,metronidazole,,d00108
protostat,metronidazole,,d00108
mezlin,mezlocillin,,d00109
dynacin,minocycline,,d00110
emrosi,minocycline,,d00110
minocin,minocycline,,d00110
minocinpac,minocycline,,d00110
minocyclinehydrochloride,minocycline,,d00110
minocyclinehydrochlorideer,minocycline,,d00110
minolira,minocycline,,d00110
myrac,minocycline,,d00110
solodyn,minocycline,,d00110
vectrin,minocycline,,d00110
ximino,minocycline,,d00110
netromycin,netilmicin,,d00111
furadantin,nitrofurantoin,,d00112
macrobid,nitrofurantoin,,d00112
macrodantin,nitrofurantoin,,d00112
nitromacro,nitrofurantoin,,d00112
nitrofurantoin,nitrofurantoin,,d00112
nitrofurantoinanhydrous,nitrofurantoin,,d00112
nitrofurantoinmacrocrystals,nitrofurantoin,,d00112
nitrofurantoinmonohydrate/macrocrystals,nitrofurantoin,,d00112
noroxin,norfloxacin,,d00113
floxin,ofloxacin,,d00114
floxini.v.,ofloxacin,,d00114
ofloxacin,ofloxacin,,d00114
bactocill,oxacillin,,d00115
oxacillinsodium,oxacillin,,d00115
oxacillinsodiumadd-vantage,oxacillin,,d00115
a-cillin(obsolete),penicillin,,d00116
beepen-vk(obsolete),penicillin,,d00116
bicillinl-a(obsolete),penicillin,,d00116
isojectpermapen(obsolete),penicillin,,d00116
ledercillinvk(obsolete),penicillin,,d00116
penicillingpotassium(obsolete),penicillin,,d00116
penicillingsodium(obsolete),penicillin,,d00116
penicillinvpotassium(obsolete),penicillin,,d00116
pen-v(obsolete),penicillin,,d00116
pen-veek(obsolete),penicillin,,d00116
pfizerpen(obsolete),penicillin,,d00116
suspen(obsolete),penicillin,,d00116
truxcillinvk(obsolete),penicillin,,d00116
v-cillink(obsolete),penicillin,,d00116
veetids(obsolete),penicillin,,d00116
pyrazinamide,pyrazinamide,,d00117
sulfadiazine,sulfadiazine,,d00118
sulfadiazinesodium,sulfadiazine,,d00118
gantanol,sulfamethoxazole,,d00119
sulfamethoxazole,sulfamethoxazole,,d00119
gantrisin,sulfisoxazole,,d00120
gantrisinpediatric,sulfisoxazole,,d00120
sulfisoxazole,sulfisoxazole,,d00120
truxazole,sulfisoxazole,,d00120
ticar,ticarcillin,,d00121
timentin,ticarcillin-clavulanate,,d00122
timentinadd-vantage,ticarcillin-clavulanate,,d00122
primsol,trimethoprim,,d00123
proloprim,trimethoprim,,d00123
trimethoprim,trimethoprim,,d00123
trimpex,trimethoprim,,d00123
bactrim,sulfamethoxazole-trimethoprim,,d00124
bactrimds,sulfamethoxazole-trimethoprim,,d00124
bactrimi.v.,sulfamethoxazole-trimethoprim,,d00124
bactrimpediatric,sulfamethoxazole-trimethoprim,,d00124
bethaprim,sulfamethoxazole-trimethoprim,,d00124
bethaprimpediatric,sulfamethoxazole-trimethoprim,,d00124
cofatrimfort,sulfamethoxazole-trimethoprim,,d00124
cotrim,sulfamethoxazole-trimethoprim,,d00124
cotrimds,sulfamethoxazole-trimethoprim,,d00124
cotrimpediatric,sulfamethoxazole-trimethoprim,,d00124
septra,sulfamethoxazole-trimethoprim,,d00124
septrads,sulfamethoxazole-trimethoprim,,d00124
septrai.v.,sulfamethoxazole-trimethoprim,,d00124
smz-tmpds,sulfamethoxazole-trimethoprim,,d00124
sulfamethoxazole-trimethoprim,sulfamethoxazole-trimethoprim,,d00124
sulfamethoxazole-trimethoprimds,sulfamethoxazole-trimethoprim,,d00124
sulfatrim,sulfamethoxazole-trimethoprim,,d00124
sulfatrimpediatric,sulfamethoxazole-trimethoprim,,d00124
sulfatrimsuspension,sulfamethoxazole-trimethoprim,,d00124
uroplus,sulfamethoxazole-trimethoprim,,d00124
uroplusds,sulfamethoxazole-trimethoprim,,d00124
first-vancomycin25,vancomycin,,d00125
first-vancomycin50,vancomycin,,d00125
firvanq,vancomycin,,d00125
lyphocin,vancomycin,,d00125
vancocinhcl,vancomycin,,d00125
vancocinhclpulvules,vancomycin,,d00125
vancoled,vancomycin,,d00125
vancomycin,vancomycin,,d00125
vancomycinhydrochloride,vancomycin,,d00125
vancomycinhydrochlorideadd-vantage,vancomycin,,d00125
vira-a,vidarabineophthalmic,,d00126
hivid,zalcitabine,,d00127
acebutololhydrochloride,acebutolol,,d00128
sectral,acebutolol,,d00128
diazoxide,diazoxide,,d00129
hyperstat,diazoxide,,d00129
proglycem,diazoxide,,d00129
vykatxr,diazoxide,,d00129
guanabenzacetate,guanabenz,,d00130
wytensin,guanabenz,,d00130
ismelin,guanethidine,,d00131
apresoline,hydralazine,,d00132
hydralazinehydrochloride,hydralazine,,d00132
aldomet,methyldopa,,d00133
aldometesterhydrochloride,methyldopa,,d00133
methyldopa,methyldopa,,d00133
methyldopate,methyldopa,,d00133
first-metoprolol,metoprolol,,d00134
kapspargosprinkle,metoprolol,,d00134
lopressor,metoprolol,,d00134
metoprololsuccinateer,metoprolol,,d00134
metoprololtartrate,metoprolol,,d00134
toprol-xl,metoprolol,,d00134
loniten,minoxidil,,d00135
minoxidil,minoxidil,,d00135
nipridertu,sodiumnitroprusside,,d00136
nitropress,sodiumnitroprusside,,d00136
sodiumnitroprusside,sodiumnitroprusside,,d00136
sodiumnitroprussidertu,sodiumnitroprusside,,d00136
pindolol,pindolol,,d00137
visken,pindolol,,d00137
minipress,prazosin,,d00138
prazosinhydrochloride,prazosin,,d00138
blocadren,timolol,,d00139
timololmaleate,timolol,,d00139
cimetidine,cimetidine,,d00140
cimetidine,cimetidine,,d00140
cimetidinehydrochloride,cimetidine,,d00140
cimetidinehydrochloride-sodiumchloride,cimetidine,,d00140
tagamet,cimetidine,,d00140
tagamethb,cimetidine,,d00140
acidcontroller,famotidine,,d00141
acidreducer(famotidine),famotidine,,d00141
famotidine,famotidine,,d00141
famotidine,famotidine,,d00141
heartburnprevention,famotidine,,d00141
heartburnrelief,famotidine,,d00141
leaderacidreducer,famotidine,,d00141
mylantaar,famotidine,,d00141
originalstrengthfamotidine,famotidine,,d00141
pepcid,famotidine,,d00141
pepcidac,famotidine,,d00141
pepcidacmaximumstrength,famotidine,,d00141
pepcidrpd,famotidine,,d00141
zantac360,famotidine,,d00141
aerolateiii,theophylline,,d00142
aerolatejr,theophylline,,d00142
aerolatesr,theophylline,,d00142
aquaphyllin,theophylline,,d00142
asmalix,theophylline,,d00142
bronkodyl,theophylline,,d00142
elixophyllin,theophylline,,d00142
quibron-t,theophylline,,d00142
quibron-t/sr,theophylline,,d00142
respbid,theophylline,,d00142
slo-bidgyrocaps,theophylline,,d00142
slo-phyllin,theophylline,,d00142
slo-phyllin125,theophylline,,d00142
slo-phyllin250,theophylline,,d00142
slo-phyllin80,theophylline,,d00142
theo-24,theophylline,,d00142
theobid,theophylline,,d00142
theocap,theophylline,,d00142
theochron,theophylline,,d00142
theoclearl.a.-130,theophylline,,d00142
theoclearl.a.-260,theophylline,,d00142
theoclear-80,theophylline,,d00142
theo-dur,theophylline,,d00142
theo-dursprinkles,theophylline,,d00142
theolair,theophylline,,d00142
theolair-sr,theophylline,,d00142
theophylline,theophylline,,d00142
theophyllineanhydrous,theophylline,,d00142
theophyllineer,theophylline,,d00142
theophyllinesr,theophylline,,d00142
theosol-80,theophylline,,d00142
theo-time,theophylline,,d00142
theovent,theophylline,,d00142
theo-x,theophylline,,d00142
t-phyl,theophylline,,d00142
truxophyllin,theophylline,,d00142
uni-dur,theophylline,,d00142
uniphyl,theophylline,,d00142
dilantin,phenytoin,,d00143
dilantininfatabs,phenytoin,,d00143
dilantinkapseals,phenytoin,,d00143
dilantin-125,phenytoin,,d00143
di-phen,phenytoin,,d00143
phenytek,phenytoin,,d00143
phenytoin,phenytoin,,d00143
phenytoinsodium,phenytoin,,d00143
"phenytoinsodium,extendedrelease",phenytoin,,d00143
"phenytoinsodium,prompt",phenytoin,,d00143
aventylhcl,nortriptyline,,d00144
nortriptylinehydrochloride,nortriptyline,,d00144
pamelor,nortriptyline,,d00144
,,nortryptyline,d00144
desipraminehydrochloride,desipramine,,d00145
norpramin,desipramine,,d00145
amitriptylinehydrochloride,amitriptyline,,d00146
elavil,amitriptyline,,d00146
endep,amitriptyline,,d00146
vanatrip,amitriptyline,,d00146
,,amitryptillin,d00146
,,amitryptoene,d00146
aquachloralsupprettes,chloralhydrate,,d00147
chloralhydrate,chloralhydrate,,d00147
somnote,chloralhydrate,,d00147
diastat,diazepam,,d00148
diastatacudial,diazepam,,d00148
diastatpediatric,diazepam,,d00148
diazepam,diazepam,,d00148
diazepamautoinjector,diazepam,,d00148
dizac,diazepam,,d00148
d-val,diazepam,,d00148
libervant,diazepam,,d00148
valium,diazepam,,d00148
valrelease,diazepam,,d00148
valtoco,diazepam,,d00148
zetran,diazepam,,d00148
ativan,lorazepam,,d00149
lorazepam,lorazepam,,d00149
loreevxr,lorazepam,,d00149
colchicine,colchicine,,d00150
colcrys,colchicine,,d00150
gloperba,colchicine,,d00150
lodoco,colchicine,,d00150
mitigare,colchicine,,d00150
spectrobid,bacampicillin,,d00151
cloxacillinsodium,cloxacillin,,d00152
cloxapen,cloxacillin,,d00152
tegopen,cloxacillin,,d00152
dicloxacillinsodium,dicloxacillin,,d00153
dycill,dicloxacillin,,d00153
dynapen,dicloxacillin,,d00153
emverm,mebendazole,,d00154
mebendazole,mebendazole,,d00154
vermox,mebendazole,,d00154
monistati.v.,miconazole,,d00155
oravig,miconazole,,d00155
nalidixicacid,nalidixicacid,,d00157
neggram,nalidixicacid,,d00157
quinacrine,quinacrine,,d00158
quinacrinehcldihydrate,quinacrine,,d00158
streptomycinsulfate,streptomycin,,d00159
mintezol,thiabendazole,,d00160
thiabendazole,thiabendazole,,d00160
acetazolamide,acetazolamide,,d00161
acetazolamidesodium,acetazolamide,,d00161
diamox,acetazolamide,,d00161
diamoxsequels,acetazolamide,,d00161
diamoxsodium,acetazolamide,,d00161
acetohexamide,acetohexamide,,d00162
dymelor,acetohexamide,,d00162
adenocard,adenosine,,d00164
adeno-jec,adenosine,,d00164
adenoscan,adenosine,,d00164
adenosine,adenosine,,d00164
adenosinephosphate,adenosine,,d00164
adenosine-5,adenosine,,d00164
adenosine-5-triphosphatedisodium,adenosine,,d00164
myoden,adenosine,,d00164
alfenta,alfentanil,,d00167
alfentanilhydrochloride,alfentanil,,d00167
alprazolam,alprazolam,,d00168
alprazolamer,alprazolam,,d00168
niravam,alprazolam,,d00168
xanax,alprazolam,,d00168
xanaxxr,alprazolam,,d00168
amiloridehydrochloride,amiloride,,d00169
amiloridehydrochloridedihydrate,amiloride,,d00169
midamor,amiloride,,d00169
acetylsalicylicacid,aspirin,,d00170
acuprin81,aspirin,,d00170
adultaspirin,aspirin,,d00170
adultaspirinregimen,aspirin,,d00170
adultlowdoseaspirin,aspirin,,d00170
arthritisfoundationaspirin,aspirin,,d00170
arthritispain,aspirin,,d00170
ascriptin,aspirin,,d00170
ascriptinenteric,aspirin,,d00170
ascriptinmaximumstrength,aspirin,,d00170
aspergumcherry,aspirin,,d00170
aspergumorginal,aspirin,,d00170
aspi-cor,aspirin,,d00170
aspir81,aspirin,,d00170
aspirin,aspirin,,d00170
aspirin,aspirin,,d00170
aspirinadulteclowdose,aspirin,,d00170
aspirinadultlowstrength,aspirin,,d00170
aspirinchildchewable,aspirin,,d00170
aspirinchildren'scherry,aspirin,,d00170
aspirinchildren'sorange,aspirin,,d00170
aspirinec,aspirin,,d00170
aspirinec,aspirin,,d00170
aspirineclo-dose,aspirin,,d00170
aspirinlitecoat,aspirin,,d00170
aspirinlitecoat,aspirin,,d00170
aspirinlowdose,aspirin,,d00170
aspirinlowstrength,aspirin,,d00170
aspirintri-buffered,aspirin,,d00170
"aspirin,extendedrelease",aspirin,,d00170
aspirin-antacid,aspirin,,d00170
aspir-low,aspirin,,d00170
aspirtab,aspirin,,d00170
aspir-trin,aspirin,,d00170
bayeraspirin,aspirin,,d00170
bayeraspirinregimen,aspirin,,d00170
bayeraspirinsugarfree,aspirin,,d00170
bayeraspirinwithcalcium,aspirin,,d00170
bayeraspirinwithheartadvantage,aspirin,,d00170
bayerchildrensaspirin,aspirin,,d00170
bayerlowdose,aspirin,,d00170
bayerlowstrength,aspirin,,d00170
bayerplus,aspirin,,d00170
bufferedaspirin,aspirin,,d00170
bufferin,aspirin,,d00170
bufferinarthritisstrength,aspirin,,d00170
bufferinextrastrength,aspirin,,d00170
bufferinlowdose,aspirin,,d00170
buffex,aspirin,,d00170
coatedaspirin,aspirin,,d00170
ctdaspirin,aspirin,,d00170
durlaza,aspirin,,d00170
easprin,aspirin,,d00170
ecotrin,aspirin,,d00170
ecotrinadultlowstrength,aspirin,,d00170
ecotrinmaximumstrength,aspirin,,d00170
ecpirin,aspirin,,d00170
empirin,aspirin,,d00170
entaprin,aspirin,,d00170
entercote,aspirin,,d00170
extrastrengthbayer,aspirin,,d00170
fasprin,aspirin,,d00170
genacote,aspirin,,d00170
gennin-fc,aspirin,,d00170
genprin,aspirin,,d00170
halfprin,aspirin,,d00170
litecoataspirin,aspirin,,d00170
lowdoseasa,aspirin,,d00170
low-doseaspirin,aspirin,,d00170
medaspirin,aspirin,,d00170
miniprin,aspirin,,d00170
minitabs,aspirin,,d00170
