DRUG_NAME_UCASE,DRUG_ID
CHLORAMPHENICOL OPHTHALMIC,d03992
PREDNISOLONE-SULFACETAMIDE SODIUM OPHTHALMIC,d03541
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE-PHENIRAMINE OPHTHALMIC,d03520
DEXAMETHASONE OPHTHALMIC,d03968
MULTIVITAMIN WITH MINERALS,d03145
ABIRATERONE-NIRAPARIB,d10096
FLUORESCEIN,d05815
BIPERIDEN,d00972
TRIFAROTENE TOPICAL,d09388
"SODIUM CHLORIDE, HYPERTONIC, OPHTHALMIC",d03898
PHENYLEPHRINE OPHTHALMIC,d04135
ERYTHROMYCIN TOPICAL,d03200
DEXAMETHASONE-NEOMYCIN OPHTHALMIC,d03535
EPHEDRINE,d00700
BACITRACIN-POLYMYXIN B OPHTHALMIC,d03965
PREDNISOLONE OPHTHALMIC,d03221
DIPIVEFRIN OPHTHALMIC,d01184
"OPHTHALMIC IRRIGATION, EXTRAOCULAR",d03681
GRAMICIDIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03525
HYDROCORTISONE/NEOMYCIN/POLYMYXIN B OTIC,d03543
BACITRACIN/HYDROCORTISONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03963
HYDROCORTISONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d04095
SULFACETAMIDE SODIUM OPHTHALMIC,d01208
PROPARACAINE OPHTHALMIC,d01218
TETRACAINE OPHTHALMIC,d03981
LIDOCAINE OPHTHALMIC,d04661
BENZOYL PEROXIDE-ERYTHROMYCIN TOPICAL,d03857
TOBRAMYCIN OPHTHALMIC,d03222
BACITRACIN OPHTHALMIC,d03927
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
SALICYLIC ACID TOPICAL,d01307
OCULAR LUBRICANT,d03768
NETUPITANT-PALONOSETRON,d08300
FOSNETUPITANT-PALONOSETRON,d08870
FOSNETUPITANT-PALONOSETRON,d08870
FOSNETUPITANT-PALONOSETRON,d08870
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
SALICYLIC ACID-SULFUR TOPICAL,d03705
COAL TAR/SALICYLIC ACID/SULFUR TOPICAL,d03704
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
BROMPHENIRAMINE/DEXTROMETHORPH/PHENYLEPHRINE,d04905
HYDROCORTISONE TOPICAL,d03205
ACETAMINOPHEN/BUTALBITAL/CAFFEINE,d03455
BROMPHENIRAMINE-DIPHENHYDRAMINE,d07063
CODEINE-PHENYLEPHRINE,d04559
DEXBROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05157
PHENIRAMINE-PHENYLEPHRINE,d09571
BROMPHENIRAMINE/DIPHENHYDRAMINE/PHENYLEPHRINE,d07064
DIHYDROCODEINE-PHENYLEPHRINE,d07079
BROMPHENIRAMINE/DEXTROMETHORPH/PHENYLEPHRINE,d04905
DEXBROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05157
DEXBROMPHENIRAMINE,d03750
DIPHENHYDRAMINE-PHENYLEPHRINE,d04861
DEXBROMPHENIRAMINE-PHENYLEPHRINE,d07694
DEXTROMETHORPHAN/PHENIRAMINE/PHENYLEPHRINE,d05384
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
PEMIROLAST OPHTHALMIC,d04458
ALPHA-LIPOIC ACID-BIOTIN,d09933
ALPHA-LIPOIC ACID-BIOTIN,d09933
CLIOQUINOL-HYDROCORTISONE TOPICAL,d03552
HYDROCORTISONE TOPICAL,d03205
HYDROCORTISONE TOPICAL,d03205
TETRACYCLINE,d00041
LORATADINE,d03050
LORATADINE,d03050
LORATADINE-PSEUDOEPHEDRINE,d03818
KETOTIFEN OPHTHALMIC,d04441
KETOTIFEN OPHTHALMIC,d04441
NAPHAZOLINE OPHTHALMIC,d00771
NOVOBIOCIN,d01116
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
ALBENDAZOLE,d03806
ALBENDAZOLE,d03806
GLUCOSE,d00595
"EMOLLIENTS, TOPICAL",d03770
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUMIN HUMAN,d02376
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL,d00749
ALBUTEROL-IPRATROPIUM,d04066
PROPARACAINE OPHTHALMIC,d01218
CALCIUM CARBONATE,d00425
ETHANOL TOPICAL,d04236
ALCLOMETASONE TOPICAL,d01282
ETHANOL,d03162
ISOPROPYL ALCOHOL TOPICAL,d03647
ISOPROPYL ALCOHOL TOPICAL,d03647
ISOPROPYL ALCOHOL TOPICAL,d03647
BENZOCAINE-ISOPROPYL ALCOHOL TOPICAL,d07408
ISOPROPYL ALCOHOL TOPICAL,d03647
ISOPROPYL ALCOHOL TOPICAL,d03647
BENZOCAINE-ISOPROPYL ALCOHOL TOPICAL,d07408
METHYL SALICYLATE TOPICAL,d03668
ETHANOL,d03162
OCULAR LUBRICANT,d03768
PHENYLEPHRINE NASAL,d04186
PHENYLEPHRINE NASAL,d04186
ALOE POLYSACCHARIDES/HYDROCORTISONE/IODOQUINOL TOPICAL,d07816
HYDROCORTISONE-IODOQUINOL TOPICAL,d04093
HYDROCHLOROTHIAZIDE-SPIRONOLACTONE,d03247
SPIRONOLACTONE,d00373
IMIQUIMOD TOPICAL,d04125
GUAIFENESIN-PHENYLEPHRINE,d03381
DOXYLAMINE,d03154
PHENYLEPHRINE-PYRILAMINE,d04446
DEXTROMETHORPHAN/PHENYLEPHRINE/PYRILAMINE,d03371
GUAIFENESIN-PHENYLEPHRINE,d03381
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DIPHENHYDRAMINE-PHENYLEPHRINE,d04861
CHLOROTHIAZIDE-METHYLDOPA,d03778
CHLOROTHIAZIDE-METHYLDOPA,d03778
METHYLDOPA,d00133
METHYLDOPA,d00133
HYDROCHLOROTHIAZIDE-METHYLDOPA,d03263
HYDROCHLOROTHIAZIDE-METHYLDOPA,d03263
HYDROCHLOROTHIAZIDE-METHYLDOPA,d03263
HYDROCHLOROTHIAZIDE-METHYLDOPA,d03263
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
LARONIDASE,d04867
ALECTINIB,d08405
CAPSAICIN-MENTHOL TOPICAL,d07921
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
ALENDRONATE,d03849
ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE,d03596
HYDROQUINONE TOPICAL,d01319
DIPHENHYDRAMINE,d00212
CAFFEINE,d00801
CAFFEINE,d00801
DIPHENHYDRAMINE,d00212
CAFFEINE,d00801
ETHINYL ESTRADIOL-LEVONORGESTREL,d03242
CLOTRIMAZOLE TOPICAL,d04395
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN-PSEUDOEPHEDRINE,d04498
NAPROXEN,d00019
NAPROXEN,d00019
DIPHENHYDRAMINE-NAPROXEN,d08349
NAPROXEN-PSEUDOEPHEDRINE,d04498
NAPROXEN-PSEUDOEPHEDRINE,d04498
NAPROXEN-PSEUDOEPHEDRINE,d04498
CAMPHOR-MENTHOL TOPICAL,d04844
CAMPHOR-MENTHOL TOPICAL,d04844
"EMOLLIENTS, TOPICAL",d03770
ALFENTANIL,d00167
ALFENTANIL,d00167
INTERFERON ALFA-N3,d01370
ALFUZOSIN,d04797
ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE,d03596
CONCIZUMAB,d10108
SALICYLIC ACID TOPICAL,d01307
APAP/DICHLORALPHENAZONE/ISOMETHEPTENE,d03459
ACETAMINOPHEN-PHENYLTOLOXAMINE,d03297
BIFIDOBACTERIUM LONGUM,d09425
PEMETREXED,d05047
NITAZOXANIDE,d04826
COPANLISIB,d08659
ALISKIREN,d06665
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
"MULTIVITAMIN, PRENATAL",d03148
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
ASCORBIC ACID,d00426
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
IBUPROFEN,d00015
DAPSONE-NIACINAMIDE TOPICAL,d09646
DAPSONE-NIACINAMIDE TOPICAL,d09646
ATROPINE/HYOSCYAMINE/PHENOBARBITAL/SCOPOLAMINE,d03485
CALCIUM CARBONATE,d00425
ASPIRIN/CITRIC ACID/SODIUM BICARBONATE,d03680
SIMETHICONE,d01027
ASPIRIN/CITRIC ACID/SODIUM BICARBONATE,d03680
ACETAMINOPHEN-PSEUDOEPHEDRINE,d03289
CALCIUM CARBONATE,d00425
ASPIRIN/CITRIC ACID/SODIUM BICARBONATE,d03680
CALCIUM CARBONATE,d00425
ASPIRIN/CITRIC ACID/SODIUM BICARBONATE,d03680
CITRIC ACID/POTASSIUM BICARBONATE/SODIUM BICARBONATE,d08612
POTASSIUM BICARBONATE-SODIUM BICARBONATE,d04185
ASPIRIN-CAFFEINE,d03449
CALCIUM CARBONATE-SIMETHICONE,d03483
SODIUM BICARBONATE-SODIUM CITRATE,d03601
CITRIC ACID-SODIUM BICARBONATE,d07460
ASPIRIN-CAFFEINE,d03449
ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,d03331
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
ASA/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PPA,d04169
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05757
ASPIRIN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d10024
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ACETAMINOPHEN-PHENYLEPHRINE,d03923
ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE,d06976
ACETAMINOPHEN/CHLORPHENIRAMINE/PSE,d03320
ASA/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,d03322
ASPIRIN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d10022
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03347
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ASA/CHLORPHENIRAMINE/DEXTROMETHORPHAN,d04792
ACETAMINOPHEN/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03342
DEXTROMETHORPHAN-GUAIFENESIN,d03400
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05757
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ASA/BROMPHENIRAMINE/DEXTROMETHORPHAN/PPA,d03351
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
ASA/DIPHENHYDRAMINE/PPA,d03329
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE,d06976
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05757
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
ASPIRIN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d10024
ASPIRIN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d10022
CALCIUM PHOSPHATE-MELATONIN,d10043
MELPHALAN,d00287
MELPHALAN,d00287
CALCIUM CARBONATE,d00425
HYDROCORTISONE,d00254
CALCIUM CARBONATE,d00425
CETIRIZINE,d03827
CETIRIZINE,d03827
CETIRIZINE,d03827
CETIRIZINE,d03827
LORATADINE,d03050
CETIRIZINE-PSEUDOEPHEDRINE,d04764
ASCORBIC ACID,d00426
NAPROXEN,d00019
NAPROXEN,d00019
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
BALSAM PERU/CASTOR OIL/TRYPSIN TOPICAL,d03904
PAPAIN-UREA TOPICAL,d04191
CHLOROPHYLLIN COPPER COM/PAPAIN/UREA TOPICAL,d06891
BROMPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03368
BROMPHENIRAMINE/DM/GUAIFENESIN/PHENYLEPHRINE,d05106
MULTIVITAMIN,d03140
ALLANTOIN TOPICAL,d03637
ACETAMINOPHEN-HYDROCODONE,d03428
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN WITH IRON,d03141
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE,d04040
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
FEXOFENADINE-PSEUDOEPHEDRINE,d04270
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
CHLORPHENIRAMINE,d00191
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
DIPHENHYDRAMINE TOPICAL,d03760
DEXCHLORPHENIRAMINE-PSEUDOEPHEDRINE,d04817
FEXOFENADINE,d04040
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
OXYMETAZOLINE NASAL,d00772
NAPHAZOLINE OPHTHALMIC,d00771
ACETAMINOPHEN/CHLORPHENIRAMINE/PSE,d03320
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
ACETAMINOPHEN-PSEUDOEPHEDRINE,d03289
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
ACETAMINOPHEN/CHLORPHENIRAMINE/PSE,d03320
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
CODEINE/PSEUDOEPHEDRINE/TRIPROLIDINE,d03363
ANTIPYRINE-BENZOCAINE OTIC,d03627
DIPHENHYDRAMINE,d00212
CHLORPHENIRAMINE,d00191
DIPHENHYDRAMINE,d00212
LORATADINE,d03050
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
LORATADINE-PSEUDOEPHEDRINE,d03818
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
DIPHENHYDRAMINE-ZINC ACETATE TOPICAL,d05216
CETIRIZINE-PSEUDOEPHEDRINE,d04764
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
CHLORPHENIRAMINE-METHSCOPOLAMINE,d05411
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
DIPHENHYDRAMINE,d00212
ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,d03331
LORATADINE-PSEUDOEPHEDRINE,d03818
LORATADINE,d03050
CETIRIZINE,d03827
CHLORPHENIRAMINE,d00191
DIPHENHYDRAMINE,d00212
DIPHENHYDRAMINE,d00212
FEXOFENADINE,d04040
FLUTICASONE NASAL,d04283
LORATADINE,d03050
LEVOCETIRIZINE,d05851
LORATADINE-PSEUDOEPHEDRINE,d03818
CETIRIZINE,d03827
LORATADINE-PSEUDOEPHEDRINE,d03818
ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,d03331
CETIRIZINE-PSEUDOEPHEDRINE,d04764
ACETAMINOPHEN/DIPHENHYDRAMINE/PHENYLEPHRINE,d05654
LORATADINE-PSEUDOEPHEDRINE,d03818
CETIRIZINE-PSEUDOEPHEDRINE,d04764
LORATADINE-PSEUDOEPHEDRINE,d03818
ACETAMINOPHEN-DIPHENHYDRAMINE,d03445
ACETAMINOPHEN/CHLORPHENIRAMINE/PSE,d03320
ACETAMINOPHEN/CHLORPHENIRAMINE/PSE,d03320
CHLORPHENIRAMINE,d00191
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
BROMPHENIRAMINE-PHENYLPROPANOLAMINE,d03302
ACETAMINOPHEN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,d04168
CLEMASTINE,d00780
CLEMASTINE-PHENYLPROPANOLAMINE,d03303
CHLORPHENIRAMINE,d00191
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
DIPHENHYDRAMINE,d00212
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE-PHENIRAMINE OPHTHALMIC,d03520
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
CETIRIZINE,d03827
CETIRIZINE-PSEUDOEPHEDRINE,d04764
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
CHLORPHENIRAMINE-METHSCOPOLAMINE,d05411
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE/PSE,d07111
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
METHSCOPOLAMINE-PSEUDOEPHEDRINE,d04762
GUAIFENESIN,d00797
GUAIFENESIN,d00797
CARBETAPENTANE-GUAIFENESIN,d05361
CODEINE-GUAIFENESIN,d03393
CODEINE-GUAIFENESIN,d03393
CARBETAPENTANE-GUAIFENESIN,d05361
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
ORLISTAT,d04429
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE,d05366
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
ALLOPURINOL,d00023
CARBETAPENTANE-PSEUDOEPHEDRINE,d04864
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03370
CARBETAPENTANE-PSEUDOEPHEDRINE,d04864
CARBETAPENTANE-GUAIFENESIN,d05361
ACETAMINOPHEN-BUTALBITAL,d03456
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
MAGNESIUM GLUCONATE,d03798
ALMOTRIPTAN,d04757
LIDOCAINE TOPICAL,d00683
LIDOCAINE TOPICAL,d00683
LIDOCAINE TOPICAL,d00683
BENZALKONIUM CHLORIDE-LIDOCAINE TOPICAL,d05771
BENZALKONIUM CHLORIDE-LIDOCAINE TOPICAL,d05771
BENZALKONIUM CHLORIDE-LIDOCAINE TOPICAL,d05771
NEDOCROMIL OPHTHALMIC,d04503
DOXYCYCLINE,d00037
HYDROCORTISONE TOPICAL,d03205
"VITAMINS A, D, AND E TOPICAL",d03232
ALOE POLYSACCHARIDES/HYDROCORTISONE/IODOQUINOL TOPICAL,d07816
ALOE VERA,d05964
METHYL SALICYLATE TOPICAL,d03668
ALOE VERA TOPICAL,d03707
ALOE VERA TOPICAL,d03707
MICONAZOLE TOPICAL,d03195
MICONAZOLE TOPICAL,d03195
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
MICONAZOLE TOPICAL,d03195
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
PETROLATUM TOPICAL,d03641
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
ALOGLIPTIN,d07963
ALOGLIPTIN-METFORMIN,d07964
ALOGLIPTIN-PIOGLITAZONE,d07965
ALUMINUM HYDROXIDE,d00978
LODOXAMIDE OPHTHALMIC,d03228
BENZOYL PEROXIDE/CLINDAMYCIN/NIACINAMIDE/TRETINOIN TOPICAL,d09970
BENZOYL PEROXIDE/CLINDAMYCIN/NIACINAMIDE/TRETINOIN TOPICAL,d09970
BENZOYL PEROXIDE/CLINDAMYCIN/NIACINAMIDE/TRETINOIN TOPICAL,d09970
BISACODYL,d01015
PHENOLPHTHALEIN,d01012
PHENOLPHTHALEIN,d01012
ALLOPURINOL,d00023
ALOE POLYSACCHARIDES-IODOQUINOL TOPICAL,d07490
ASPIRIN-HYDROCODONE,d03429
ESTRADIOL,d00537
ALOSETRON,d04516
PALONOSETRON,d04888
ACETAMINOPHEN-PHENYLTOLOXAMINE,d03297
MULTIVITAMIN WITH MINERALS,d03145
VITAMIN E,d00405
LANOLIN-MINERAL OIL TOPICAL,d03708
ALPHA-LIPOIC ACID,d06655
ALPHA-LIPOIC ACID,d06655
ALPHA-LIPOIC ACID-BIOTIN,d09933
"ALPHA-LIPOIC ACID-CALCIUM PHOSPHATE, DIBASIC",d09947
ALPHA-LIPOIC ACID-BIOTIN,d09933
LANOLIN-MINERAL OIL TOPICAL,d03708
BRIMONIDINE OPHTHALMIC,d04048
BRIMONIDINE OPHTHALMIC,d04048
ALPHA-LIPOIC ACID,d06655
ANTIHEMOPHILIC FACTOR-VON WILLEBRAND FACTOR,d05874
COAGULATION FACTOR IX,d05963
HYDROQUINONE TOPICAL,d01319
"EMOLLIENTS, TOPICAL",d03770
BETAMETHASONE TOPICAL,d03197
CODEINE/GUAIFENESIN/PHENYLPROPANOLAMINE,d03407
ALPRAZOLAM,d00168
ALPRAZOLAM,d00168
COAGULATION FACTOR IX,d05963
ALPROSTADIL,d01387
PSYLLIUM,d01018
LOTEPREDNOL OPHTHALMIC,d04292
SUMATRIPTAN,d03160
RETAPAMULIN TOPICAL,d06831
TETRACAINE OPHTHALMIC,d03981
RAMIPRIL,d00728
"SODIUM CHLORIDE, HYPERTONIC, OPHTHALMIC",d03898
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
FLUORIDE,d00428
BENOXINATE-FLUORESCEIN OPHTHALMIC,d03622
BENOXINATE-FLUORESCEIN OPHTHALMIC,d03622
PHENYLEPHRINE OPHTHALMIC,d04135
PHENYLEPHRINE OPHTHALMIC,d04135
OCULAR LUBRICANT,d03768
SODIUM CHLORIDE NASAL,d04242
GUAIFENESIN,d00797
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DIPHENHYDRAMINE,d00212
BROMPHENIRAMINE-PHENYLPROPANOLAMINE,d03302
ETHINYL ESTRADIOL-LEVONORGESTREL,d03242
TETRAHYDROZOLINE OPHTHALMIC,d00773
ALUMINUM HYDROXIDE,d00978
GUAIFENESIN/PHENYLEPHRINE/PPA,d03383
TRETINOIN TOPICAL,d01244
LOVASTATIN,d00280
LOVASTATIN,d00280
GUAIFENESIN,d00797
TRETINOIN TOPICAL,d01244
MULTIVITAMIN,d03140
"MULTIVITAMIN, PRENATAL",d03148
ANTIHEMOPHILIC FACTOR,d05974
ALUMINUM HYDROXIDE,d00978
ACETAMINOPHEN/CHLORPHENIR/PHENYLPROPANOLAMINE,d03319
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM ACETATE TOPICAL,d03687
ALUMINUM ACETATE TOPICAL,d03687
ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL,d03690
ALUMINUM ACETATE TOPICAL,d03687
ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL,d01322
ALUMINUM HYDROXIDE,d00978
ALUMINUM HYDROXIDE,d00978
ALUMINUM HYDROXIDE,d00978
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM SULFATE TOPICAL,d03688
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
BRIGATINIB,d08581
METAPROTERENOL,d00750
NIACINAMIDE-TRETINOIN TOPICAL,d09623
NIACINAMIDE-TRETINOIN TOPICAL,d09623
NIACINAMIDE-TRETINOIN TOPICAL,d09623
NIACINAMIDE-TRETINOIN TOPICAL,d09623
NIACINAMIDE-TRETINOIN TOPICAL,d09623
NIACINAMIDE-TRETINOIN TOPICAL,d09623
ALLANTOIN TOPICAL,d03637
HYDROQUINONE TOPICAL,d01319
ALUMINUM HYDROXIDE,d00978
UREA TOPICAL,d00651
BENZOYL PEROXIDE/CLINDAMYCIN/NIACINAMIDE/SPIRONOLACTONE/TRETINOIN TOPICAL,d09971
